race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.1221
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.3403
AK-SEN,50.58,44.98,0.0,,0.0,3.88,8,0.125
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0149
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.8706
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.114
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0144
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.126
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.2117
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0016
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.2333
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0118
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0017
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.7579
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.2127
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.2078
FL-GOV,39.47,44.17,0.28,IND,0.0,0.0,12,0.2344
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.3452
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.4454
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0797
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0005
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.5
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.2443
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.691
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.2532
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.2618
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0192
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0864
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.6447
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0343
MA-GOV,55.52,30.9,0.0,,0.0,0.0,4,0.3924
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.1615
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.052
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.4125
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0142
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.1311
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.067
MI-GOV,37.03,30.32,17.84,IND,0.0,0.0,14,0.1622
MI-SEN,40.79,43.28,0.0,,0.0,0.0,7,0.2502
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.1718
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.1009
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.0377
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.4774
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.8123
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.402
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.2333
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.2333
NC-SEN,49.38,39.79,0.52,LIB,0.0,0.0,18,0.2801
NE-01,38.0,45.0,0.0,,0.0,0.0,1,0.933
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0092
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.4253
NE-SEN,47.0,42.8,0.0,,0.0,0.0,3,0.3457
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0725
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.4279
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.1093
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0003
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.691
NV-GOV,40.44,42.52,0.0,,0.0,0.0,5,0.2666
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0285
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.1371
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.1371
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.1371
NY-GOV,49.9,33.65,0.78,LIB,0.0,0.0,12,0.1718
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.5743
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.1177
OH-SEN,46.59,49.44,0.0,,0.0,0.0,10,0.1593
OR-GOV,45.0,43.56,0.0,,0.0,0.0,2,0.5282
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.1504
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0025
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.2112
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.1389
RI-SEN,52.0,34.0,0.0,,0.0,0.0,1,0.5743
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.0523
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.3384
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0035
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.2279
TX-34,40.0,41.0,0.0,,0.0,0.0,1,0.7071
TX-GOV,40.41,46.45,0.85,LIB,0.0,0.0,7,0.3408
TX-SEN,43.71,39.15,0.73,LIB,0.0,0.0,10,0.2619
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.1174
WA-03,34.0,41.0,0.0,,0.0,0.0,1,0.7071
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.2558
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.0724
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.2742
