race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.5
AK-GOV,38.0,16.0,0.0,,0.0,21.0,1,0.4886
AK-SEN,48.06,46.46,0.0,,0.0,0.0,6,0.0987
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0611
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.4665
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0589
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.5156
AZ-GOV,43.33,37.08,0.0,,0.0,0.0,8,0.1115
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0065
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.9548
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0485
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0071
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.8706
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.8507
FL-GOV,35.05,39.25,2.82,IND,0.0,0.0,7,0.242
FL-SEN,38.0,46.0,0.0,,0.0,0.0,1,0.7579
GA-SEN,47.68,43.29,0.0,,0.0,0.0,6,0.1122
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.002
IA-03,42.0,48.0,0.0,,0.0,0.0,1,1.0
IA-SEN,41.0,44.0,0.0,,0.0,0.0,1,0.2387
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0787
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.3536
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.1403
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.2958
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.2389
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.2127
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.5484
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0583
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.5367
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.2742
MI-GOV,37.13,36.0,16.15,IND,0.0,0.0,10,0.1974
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.1312
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.7031
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.4131
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.1542
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.3969
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.9548
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.9548
NC-SEN,47.86,39.92,0.0,,0.0,0.0,10,0.1999
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0376
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.2128
NH-02,51.18,38.82,0.0,,0.0,0.0,4,0.0965
NH-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0298
NH-SEN,46.76,42.09,0.0,,0.0,0.0,10,0.1084
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0011
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.4092
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.1166
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.5612
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.5612
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.5612
NY-GOV,50.27,32.94,1.5,LIB,0.0,0.0,9,0.3543
OH-GOV,49.2,44.21,0.0,,0.0,0.0,10,0.1911
OH-SEN,47.21,47.02,0.0,,0.0,0.0,8,0.3311
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.4156
PA-01,41.0,41.0,0.0,,0.0,0.0,1,0.0285
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0103
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0368
PA-GOV,53.58,35.25,0.0,,0.0,0.0,4,0.357
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.2141
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0063
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0142
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.933
TX-GOV,41.94,49.19,1.21,LIB,0.0,0.0,4,0.4148
TX-SEN,45.38,45.48,0.71,LIB,0.0,0.0,6,0.2574
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.4807
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.2962
WI-GOV,40.0,43.0,0.0,,0.0,0.0,1,0.0221
