race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.1371
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.382
AK-SEN,50.58,44.98,0.0,,0.0,3.88,8,0.1403
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0167
AR-02,46.5,42.0,0.0,,0.0,0.0,1,0.9772
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.1279
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0161
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.1414
AZ-GOV,42.71,36.77,2.97,IND,0.0,0.0,10,0.2376
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0018
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.2618
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0133
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.002
FL-25,42.9,32.7,0.0,,0.0,0.0,1,0.8507
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.2387
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.2333
FL-GOV,39.47,44.17,0.28,IND,0.0,0.0,12,0.2631
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.3874
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.5
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.0894
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0006
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.5612
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.2742
IA-GOV,50.0,41.0,0.0,,0.0,0.0,1,0.7756
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.2842
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.2939
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0216
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.0969
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.7236
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0385
MA-GOV,55.52,30.9,0.0,,0.0,0.0,4,0.4404
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.1813
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0583
ME-02,42.48,48.76,0.0,,0.0,0.0,2,0.463
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.016
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.1472
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.0752
MI-GOV,37.03,30.32,17.84,IND,0.0,0.0,14,0.1821
MI-SEN,40.79,43.28,0.0,,0.0,0.0,7,0.2809
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.1928
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.1133
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.0423
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.5359
MT-01,43.0,48.0,0.0,,0.0,0.0,1,0.9117
NC-01,41.15,40.7,1.36,LIB,0.0,0.0,2,0.4513
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.2618
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.2618
NC-SEN,49.32,39.94,0.59,LIB,0.0,0.0,17,0.2737
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0103
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.4774
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.0584
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.0813
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.4803
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.1227
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0003
NM-02,43.0,41.0,0.0,,0.0,0.0,1,0.7756
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.1122
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.032
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.1539
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.1539
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.1539
NY-GOV,49.9,33.65,0.78,LIB,0.0,0.0,12,0.1929
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.6447
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.1321
OH-SEN,46.59,49.44,0.0,,0.0,0.0,10,0.1788
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.114
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.1688
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0028
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.237
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.1559
RI-SEN,52.0,34.0,0.0,,0.0,0.0,1,0.6447
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.0587
TN-GOV,27.0,51.0,0.0,,0.0,0.0,2,0.3798
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0039
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.2558
TX-34,40.0,41.0,0.0,,0.0,0.0,1,0.7937
TX-GOV,40.41,46.45,0.85,LIB,0.0,0.0,7,0.3825
TX-SEN,43.71,39.15,0.73,LIB,0.0,0.0,10,0.294
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.1318
WA-03,34.0,41.0,0.0,,0.0,0.0,1,0.7937
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.2872
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.0812
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.3078
