race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.2618
AK-GOV,38.0,16.0,0.0,,0.0,21.0,1,0.2558
AK-SEN,51.2,47.29,0.0,,0.0,0.0,7,0.1343
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.032
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.2443
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0308
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.27
AZ-GOV,43.33,37.08,0.0,,0.0,0.0,8,0.0584
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0034
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.5
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0254
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0037
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.4559
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.4454
FL-GOV,39.42,43.39,0.36,IND,0.0,0.0,10,0.325
FL-SEN,36.47,47.17,0.0,,0.0,0.0,2,0.5862
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.9548
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.1707
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0011
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.5236
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.5428
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.5612
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0412
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1851
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.0735
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.1549
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.1251
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.1114
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.2872
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0305
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.2811
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.1436
MI-GOV,35.12,31.3,18.11,IND,0.0,0.0,12,0.178
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.0687
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.3682
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.2163
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.0808
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.2078
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.5
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.5
NC-SEN,48.98,39.13,0.86,LIB,0.0,0.0,14,0.3227
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0197
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.9117
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.1114
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.1553
NH-GOV,39.0,46.0,0.0,,0.0,0.0,1,0.5743
NH-SEN,45.7,43.34,0.0,,0.0,0.0,12,0.1489
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0006
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.2143
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0611
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.2939
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.2939
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.2939
NY-GOV,50.24,33.9,1.08,LIB,0.0,0.0,11,0.2698
OH-GOV,47.11,46.13,0.0,,0.0,0.0,11,0.1778
OH-SEN,46.18,48.88,0.0,,0.0,0.0,9,0.2602
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.2176
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.3224
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0054
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0193
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.2977
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.1121
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0033
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0075
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.4886
TX-GOV,41.94,49.19,1.21,LIB,0.0,0.0,4,0.2172
TX-SEN,45.03,44.84,1.82,LIB,0.0,0.0,7,0.1957
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.2517
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.5484
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.1551
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.5878
