race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-01,37.0,41.0,0.0,,0.0,0.0,1,0.1851
AK-GOV,41.86,23.31,0.0,,0.0,15.9,2,0.5158
AK-SEN,50.58,44.98,0.0,,0.0,3.88,8,0.1894
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0226
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.1727
AZ-01,42.71,42.94,0.0,,0.0,0.0,2,0.0218
AZ-06,46.66,43.8,0.0,,0.0,0.0,2,0.1909
AZ-GOV,45.22,36.42,0.0,,0.0,0.0,9,0.224
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0024
CO-03,37.0,47.0,0.0,,0.0,0.0,1,0.3536
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0179
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0026
FL-27,43.0,46.0,0.0,,0.0,0.0,1,0.3223
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.315
FL-GOV,39.5,43.94,0.3,IND,0.0,0.0,11,0.2724
FL-SEN,36.73,47.8,0.0,,0.0,0.0,3,0.5232
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.6752
GA-SEN,48.53,43.47,0.0,,0.0,0.0,7,0.1207
IA-01,43.0,39.0,0.0,,0.0,0.0,1,0.0008
IA-02,36.0,33.0,0.0,,0.0,0.0,1,0.7579
IA-03,42.0,48.0,0.0,,0.0,0.0,1,0.3703
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.3838
ID-SEN,34.0,48.0,0.0,,0.0,0.0,1,0.3969
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0292
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1309
KY-06,37.0,37.0,0.0,,0.0,0.0,1,0.9772
KY-SEN,38.0,49.0,0.0,,0.0,0.0,1,0.052
MA-GOV,52.67,30.79,0.0,,0.0,0.0,3,0.3632
MA-SEN,55.1,30.99,0.0,,0.0,0.0,5,0.2449
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.0787
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.2031
ME-SEN,49.0,41.0,0.0,,0.0,0.0,1,0.0216
MI-04,42.0,47.43,0.0,,0.0,0.0,2,0.1987
MI-10,44.0,42.0,0.0,,0.0,0.0,1,0.1015
MI-GOV,35.12,31.3,18.11,IND,0.0,0.0,12,0.1259
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.0486
MN-01,41.49,47.93,0.0,,0.0,0.0,2,0.2603
MN-GOV,50.34,36.36,0.0,,0.0,0.0,2,0.1529
MN-SEN,47.1,40.61,0.0,,0.0,0.0,3,0.0571
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,0.7236
NC-01,42.0,39.0,9.0,LIB,0.0,0.0,1,0.1469
NC-10,37.0,52.0,0.0,,0.0,0.0,1,0.3536
NC-14,40.0,48.0,0.0,,0.0,0.0,1,0.3536
NC-SEN,49.32,39.68,0.66,LIB,0.0,0.0,16,0.3137
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0139
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.6447
NE-SEN,47.0,48.0,0.0,,0.0,0.0,2,0.0788
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.1098
NH-GOV,39.0,46.66,0.0,,0.0,0.0,2,0.6485
NH-SEN,46.58,42.99,0.0,,0.0,0.0,13,0.1657
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0004
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.1515
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0432
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.2078
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.2078
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.2078
NY-GOV,50.24,33.9,1.08,LIB,0.0,0.0,11,0.1907
OH-09,43.0,47.0,3.0,LIB,0.0,0.0,1,0.8706
OH-GOV,47.06,46.99,0.0,,0.0,0.0,12,0.1784
OH-SEN,46.59,49.44,0.0,,0.0,0.0,10,0.2414
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.1539
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.228
PA-08,45.0,43.0,0.0,,0.0,0.0,1,0.0038
PA-10,50.81,44.94,0.0,,0.0,0.0,3,0.3201
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.2105
RI-SEN,52.0,34.0,0.0,,0.0,0.0,1,0.8706
SD-SEN,34.53,46.64,0.0,,0.0,0.0,3,0.0793
TN-GOV,28.0,49.0,0.0,,0.0,0.0,1,0.0023
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0053
TX-23,40.0,42.0,0.0,,0.0,0.0,1,0.3455
TX-GOV,39.65,45.7,0.22,LIB,0.0,0.0,6,0.3926
TX-SEN,43.34,37.46,0.37,LIB,0.0,0.0,9,0.3011
VA-01,41.97,45.92,0.0,,0.0,0.0,2,0.178
WI-01,41.0,50.0,0.0,,0.0,0.0,1,0.3878
WI-03,48.71,47.65,0.0,,0.0,0.0,2,0.1097
WI-GOV,40.71,39.42,0.0,,0.0,0.0,1,0.4156
