race_code,poll_dem,poll_rep,poll_oth,poll_oth_party,poll_dem2,poll_rep2,poll_count,poll_recency
AK-SEN,51.01,47.09,0.0,,0.0,0.0,8,0.1187
AR-SEN,36.0,58.0,0.0,,0.0,0.0,1,0.2387
FL-SEN,39.49,45.48,0.0,,0.0,0.0,5,0.7406
GA-SEN,48.54,43.48,0.0,,0.0,0.0,7,0.1899
IA-SEN,44.41,45.69,0.0,,0.0,0.0,3,0.5304
KS-SEN,46.0,54.0,0.0,,0.0,0.0,1,0.1809
KY-SEN,37.0,49.5,0.0,,0.0,0.0,1,0.0718
MA-SEN,55.41,27.95,0.0,,0.0,0.0,4,0.1222
ME-SEN,47.81,40.77,0.0,,0.0,0.0,13,0.3233
MI-SEN,41.98,43.36,0.0,,0.0,0.0,5,0.0672
MN-SEN,46.0,44.0,0.0,,0.0,0.0,1,0.0082
MS-SEN,39.0,42.0,6.0,IND,0.0,0.0,1,1.0
NC-SEN,48.98,39.13,0.86,LIB,0.0,0.0,14,0.3154
NH-SEN,47.83,38.91,0.0,,0.0,0.0,10,0.1425
OH-SEN,47.08,48.53,0.0,,0.0,0.0,9,0.2543
SC-SEN,40.74,45.46,0.0,,0.0,0.0,2,0.152
SD-SEN,31.79,49.32,0.0,,0.0,0.0,2,0.1629
TX-SEN,45.16,45.11,1.36,LIB,0.0,0.0,8,0.168
AL-GOV,34.1,52.6,0.0,,0.0,0.0,1,0.0312
AZ-GOV,43.26,37.22,0.0,,0.0,0.0,9,0.0531
CO-GOV,50.1,37.8,0.0,,0.0,0.0,1,0.0036
FL-GOV,39.43,43.41,0.35,IND,0.0,0.0,10,0.3173
GA-GOV,49.0,43.0,0.0,,0.0,0.0,1,0.933
IL-GOV,54.3,34.0,0.0,,0.0,0.0,1,0.0403
MA-GOV,54.9,26.78,0.0,,0.0,0.0,2,0.1514
MD-GOV,49.9,28.0,0.0,,0.0,0.0,1,0.1088
MI-GOV,35.14,30.51,15.66,IND,0.0,0.0,13,0.1495
NE-GOV,33.0,38.0,12.0,LMN,0.0,0.0,1,0.8909
NH-GOV,39.0,45.99,0.0,,0.0,0.0,2,0.2882
NV-GOV,39.0,40.23,0.0,,0.0,0.0,4,0.2094
NY-GOV,50.21,33.99,0.89,OTH,0.0,0.0,11,0.2565
OH-GOV,47.11,46.13,0.0,,0.0,0.0,11,0.1737
OR-GOV,45.0,40.0,0.0,,0.0,0.0,1,0.2127
PA-GOV,54.74,35.45,0.0,,0.0,0.0,5,0.2909
TN-GOV,32.0,51.0,0.0,,0.0,0.0,1,0.0028
TX-GOV,41.95,49.19,1.21,LIB,0.0,0.0,5,0.1709
WI-GOV,41.23,39.39,0.0,,0.0,0.0,3,0.2934
AK-01,38.0,48.0,0.0,,0.0,0.0,1,0.0025
AZ-01,43.47,41.41,0.0,,0.0,0.0,2,0.0301
AZ-06,43.0,42.0,0.0,,0.0,0.0,1,0.5117
CA-22,44.0,42.0,0.0,,0.0,0.0,1,0.0033
CO-03,39.0,46.67,0.0,,0.0,0.0,2,0.3674
CO-05,40.0,43.0,5.0,IND,0.0,0.0,1,0.0248
FL-27,34.0,45.0,0.0,,0.0,0.0,1,0.0025
FL-28,41.0,45.0,0.0,,0.0,0.0,1,0.4353
IA-01,42.5,42.0,0.0,,0.0,0.0,1,0.001
IA-03,43.03,45.59,0.0,,0.0,0.0,2,0.2664
ME-02,46.0,47.0,0.0,,0.0,0.0,1,0.2806
MI-04,42.0,45.38,0.0,,0.0,0.0,2,0.3537
MI-07,45.0,41.0,0.0,,0.0,0.0,1,0.0216
MN-01,41.0,46.96,0.0,,0.0,0.0,2,0.4104
NC-01,42.5,43.0,4.5,LIB,0.0,0.0,1,0.2031
NC-10,37.5,51.5,0.0,,0.0,0.0,1,0.4886
NC-14,39.0,47.5,0.0,,0.0,0.0,1,0.4886
NE-02,46.5,40.5,0.0,,0.0,0.0,1,0.0192
NH-02,48.94,36.84,0.0,,0.0,0.0,5,0.1518
NJ-02,36.0,46.0,0.0,,0.0,0.0,1,0.0005
NY-01,38.0,41.0,0.0,,0.0,0.0,1,0.0597
NY-04,46.0,41.0,0.0,,0.0,0.0,1,0.2872
NY-17,44.0,39.0,0.0,,0.0,0.0,1,0.2872
NY-18,42.0,35.0,0.0,,0.0,0.0,1,0.2872
PA-01,41.97,47.81,0.0,,0.0,0.0,2,0.3151
PA-10,47.91,43.95,0.0,,0.0,0.0,2,0.0188
TX-15,38.0,41.0,0.0,,0.0,0.0,1,0.0073
TX-23,42.5,44.5,0.0,,0.0,0.0,1,0.4774
VA-01,43.01,44.0,0.0,,0.0,0.0,2,0.246
WI-01,42.5,46.0,0.0,,0.0,0.0,1,0.5359
WI-03,48.47,47.37,0.0,,0.0,0.0,2,0.1516
