race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-9.94,29.1,70.9,Lean R,-13.18,3.4,-13.8,3.85,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44.31,54.09,1.6,104763,127900,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.16,1.7,98.3,Safe R,-29.63,3.4,-30.88,8.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,34.1,52.6,1,-15.5,0.15,38.92,61.08,0.0,617091,968472,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.73,0.4,99.6,Safe R,-30.5,3.4,-31.57,3.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,36.13,63.87,0.0,303320,536136,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.64,70.5,29.5,Lean D,-4.25,3.4,-5.59,11.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.26,37.22,9,6.04,0.242,52.82,47.18,0.0,1253198,1119325,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,27.61,99.6,0.4,Safe D,23.32,3.4,20.82,6.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,63.81,36.19,0.0,7081537,4017006,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,19.42,96.8,3.2,Safe D,11.58,3.4,11.29,8.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.1,37.8,1,12.3,0.15,59.71,40.29,0.0,1334440,900482,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.16,95.9,4.1,Safe D,15.88,3.4,14.76,3.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,59.08,40.92,0.0,727379,503761,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-6.12,27.9,72.1,Lean R,-10.56,3.4,-13.22,7.1,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,35.33,38.15,8,-2.83,0.233,46.94,53.06,0.0,3593184,4061642,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Rick Jackson,DEM,REP,,REP,1.57,56.0,44.0,Toss-up,-1.71,3.4,-2.21,3.78,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.78,49.22,0.0,1866331,1808715,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.33,99.8,0.2,Safe D,25.73,3.4,23.56,6.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65.17,34.83,0.0,235705,125986,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,1.45,55.5,44.5,Toss-up,-12.1,3.4,-13.45,14.9,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50.73,49.27,0.0,590684,573770,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.73,0.0,100.0,Safe R,-36.28,3.4,-37.52,-8.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,27.13,72.87,0.0,171904,461639,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.89,94.7,5.3,Likely D,12.91,3.4,11.14,5.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.3,34.0,1,20.3,0.15,58.45,41.55,0.0,2311409,1643327,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Ty Masterson,DEM,REP,,DEM,-13.29,10.2,89.8,Likely R,-16.26,3.4,-16.41,3.12,False,False,,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,43.35,56.65,0.0,402881,526433,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,31.31,99.9,0.1,Safe D,27.69,3.4,25.91,5.4,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.9,26.78,2,28.12,0.15,65.66,34.34,0.0,1596498,835070,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,34.87,100.0,0.0,Safe D,30.41,3.4,29.51,5.36,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,49.9,28.0,1,21.9,0.15,67.43,32.57,0.0,1434205,692629,0,0,2126834
