race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_party,ind_party_label,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
TX-06,house,TX,06,Danny Minton,Jake Ellzey,DEM,REP,REP,REP,-18.27,3.4,96.6,Safe R,-18.71,5.95,-18.27,-2.94,-3.17,0.6,-23.28,5.01,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,44283,4660385,0,13638,2483402,0,0,34293,30645,3272431,0,15583,447295,0,0,743635,0,3125,0,0,3125,0,0,40.87,59.13,0.0,88631,128247,0,0,216878
TX-07,house,TX,07,Lizzie Fletcher,Alexander Hale,DEM,REP,DEM,DEM,40.77,100.0,0.0,Safe D,30.62,5.95,41.49,1.84,2.19,0.9,24.12,16.65,False,False,GRN,0,,0.0,Espoir Ngabo,GRN,Green,2.89,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1426057,76578,3133,1702706,6342,0,0,0,1040012,70236,3125,33174,4337,762,601600,2500,0,0,3615,1000,0,5077,0,68.35,28.76,0.0,121582,51154,0,5141,177877
TX-08,house,TX,08,Laura Jones,Jessica Steinmann,DEM,REP,,REP,-17.36,4.1,95.9,Safe R,-21.42,5.95,-17.36,-2.72,0.0,0.83,-27.99,10.63,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,21980,2064033,0,7859,122187,0,0,1747822,16621,1941845,0,6795,65062,0,2625,297050,0,0,650000,0,2040,425000,0,41.32,58.68,0.0,89184,126647,0,0,215831
TX-09,house,TX,09,Leticia Gutierrez,Alex Mealer,DEM,REP,,DEM,-6.19,26.2,73.8,Lean R,-12.39,5.95,-6.19,-1.93,0.0,2.18,-20.07,13.88,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55358,2080514,0,18658,362040,0,567688,5204662,36700,1718474,0,9882,46719,0,0,259300,0,500,4850,0,500,0,0,46.9,53.1,0.0,65202,73814,0,0,139016
TX-10,house,TX,10,Caitlin Rourk,Chris Gober,DEM,REP,,REP,-12.58,10.0,90.0,Likely R,-17.08,5.95,-12.58,-1.52,0.0,0.07,-22.93,10.35,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,363959,2559185,0,92140,119627,0,0,1574333,271819,2439558,0,124564,9828,0,7850,129146,0,28061,1649822,0,0,750000,0,43.71,56.29,0.0,108179,139304,0,0,247484
TX-11,house,TX,11,Claire Reynolds,August Pfluger,DEM,REP,REP,REP,-26.94,0.4,99.6,Safe R,-29.77,5.95,-26.94,-2.36,-1.67,0.91,-34.78,7.84,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,89281,3189023,0,46790,2881724,0,0,0,42491,2631404,0,23743,269143,0,5000,182500,0,5,0,0,3317,0,0,36.53,63.47,0.0,74900,130124,0,0,205024
TX-12,house,TX,12,Heli Rodriguez Prilliman,Craig Goldman,DEM,REP,REP,REP,-18.29,3.4,96.6,Safe R,-18.72,5.95,-18.29,0.0,-6.17,0.65,-24.15,5.86,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1756535,0,0,1508861,0,0,0,0,783571,0,0,6852,0,0,607300,0,0,0,0,0,0,0,40.85,59.15,0.0,89857,130087,0,0,219944
TX-13,house,TX,13,Mark Nair,Ronny Jackson,DEM,REP,REP,REP,-40.24,0.0,100.0,Safe R,-42.36,5.95,-40.24,-2.49,-1.67,0.33,-46.67,6.43,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,98699,4036265,0,10909,5410801,0,0,0,87889,2027412,0,24093,1387595,0,750,240600,0,11132,0,0,0,0,0,29.88,70.12,0.0,63569,149167,0,0,212736
TX-14,house,TX,14,Thurman Bartie,Randy Weber,DEM,REP,REP,REP,-19.21,2.7,97.3,Safe R,-19.77,5.95,-19.21,-1.94,-3.76,0.31,-24.57,5.36,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26823,972561,0,-1092,921878,0,0,0,27465,671255,0,1600,2196,0,1100,435611,0,0,0,0,0,0,0,40.39,59.61,0.0,94835,139945,0,0,234780
TX-15,house,TX,15,Bobby Pulido,Monica De La Cruz,DEM,REP,REP,REP,0.23,51.9,48.1,Toss-up,-8.46,5.95,-1.09,-0.33,-1.43,3.18,-18.02,18.26,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,49.91,45.04,4,4.71,0.229,2960462,5273960,0,1155936,2463323,0,1685655,694445,1804526,3424607,0,538712,1334572,0,243771,705285,0,150300,84,0,0,0,0,50.12,49.88,0.0,79941,79570,0,0,159511
TX-16,house,TX,16,Veronica Escobar,Adam Bauman,DEM,REP,DEM,DEM,37.04,100.0,0.0,Safe D,26.58,5.95,37.04,0.0,1.25,3.26,16.63,20.41,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,858766,0,0,270455,0,0,0,0,704156,0,0,20769,0,0,366368,0,0,0,0,0,0,0,0,68.52,31.48,0.0,110207,50631,0,0,160838
TX-17,house,TX,17,Casey Shepard,Pete Sessions,DEM,REP,REP,REP,-16.55,4.8,95.2,Safe R,-16.55,5.95,-16.55,-2.2,-3.99,0.23,-21.95,5.4,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8801,1050237,0,3145,933956,0,0,0,5656,557216,0,2199,3848,0,0,516176,0,5302,10,0,5000,0,0,41.72,58.28,0.0,93688,130854,0,0,224542
TX-18,house,TX,18,Christian Menefee,Ronald Whitfield,DEM,REP,DEM,DEM,71.58,100.0,0.0,Safe D,62.68,5.95,71.58,0.0,1.67,1.28,55.72,15.86,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3637579,0,0,156016,0,0,7099533,0,3481563,0,0,700826,0,0,234868,0,0,100,0,0,0,0,0,85.79,14.21,0.0,146221,24224,0,0,170445
TX-19,house,TX,19,Kyle Rable,Tom Sell,DEM,REP,,REP,-42.28,0.0,100.0,Safe R,-46.73,5.95,-42.28,-2.39,0.0,0.89,-52.17,9.89,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,31276,2143025,0,7631,384766,0,80633,1282423,20811,1758259,0,15290,8966,0,1000,524039,0,200,0,0,0,7624,0,28.86,71.14,0.0,57038,140596,0,0,197634
TX-20,house,TX,20,Joaquin Castro,Edgardo Baez,DEM,REP,DEM,DEM,49.71,100.0,0.0,Safe D,36.42,5.95,49.71,1.31,3.44,2.59,28.88,20.83,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,514776,48536,0,154380,21462,0,0,0,499054,27073,0,40347,4530,0,141000,500,0,0,31985,0,0,30135,0,74.86,25.14,0.0,119065,39994,0,0,159059
TX-21,house,TX,21,Kristin Hook,Mark Teixeira,DEM,REP,,REP,-11.8,11.4,88.6,Likely R,-17.05,5.95,-11.8,-2.02,0.63,0.69,-22.09,10.29,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,243839,3922216,0,104069,382201,0,0,1118370,144128,3540015,0,61473,12396,0,4370,299830,0,0,2750000,0,131,2750000,0,44.1,55.9,0.0,128031,162293,0,0,290324
TX-22,house,TX,22,Marquette Greene-Scott,Trever Nehls,DEM,REP,,REP,-12.56,10.1,89.9,Likely R,-17.63,5.95,-12.56,-0.81,-0.6,0.53,-22.66,10.1,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,53761,206463,0,127,23258,0,0,141263,53615,183205,0,20722,1658,0,6634,86250,0,0,0,0,0,0,0,43.72,56.28,0.0,102773,132295,0,0,235068
TX-23,house,TX,23,Katy Padilla Stout,Brandon Herrera,DEM,REP,,REP,-2.07,41.0,59.0,Toss-up,-8.63,5.95,-1.44,-0.8,0.0,2.04,-14.97,12.9,False,False,IND,0,,0.0,Ben Mendoza,IND,Independent,1.86,0.0,,,0.0,confirmed,confirmed,40.0,42.0,1,-5.0,0.15,484915,1937719,0,171373,309023,0,616119,504847,313542,1636736,0,190351,17445,0,23000,62500,0,9792,420000,0,0,570000,0,48.05,50.09,0.0,107322,111858,0,4154,223334
TX-24,house,TX,24,Kevin Burge,Beth Van Duyne,DEM,REP,REP,REP,-12.21,10.7,89.3,Likely R,-11.97,5.95,-12.21,-1.72,-4.34,-0.13,-16.39,4.17,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,209860,2540738,0,37265,2873013,0,0,0,172595,1628596,0,69746,78488,0,0,1102311,0,3500,0,0,0,0,0,43.89,56.11,0.0,114625,146520,0,0,261145
TX-25,house,TX,25,Dione Sims,Roger Williams,DEM,REP,REP,REP,-13.43,8.7,91.3,Likely R,-18.2,5.95,-13.43,0.0,-1.67,0.48,-24.34,10.91,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1424050,0,0,1076189,0,0,0,0,919362,0,0,871,0,0,454978,0,0,0,0,0,0,0,43.28,56.72,0.0,93689,122762,0,0,216450
TX-26,house,TX,26,Steven Shook,Brandon Gill,DEM,REP,REP,REP,-21.77,1.5,98.5,Safe R,-19.32,5.95,-22.17,-3.11,-5.71,0.02,-24.12,2.35,False,False,LIB,0,,0.0,Phil Gray,LIB,Libertarian,1.98,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17227,4217213,0,3807,1411512,0,0,0,14623,2933524,0,6426,1986111,0,0,378890,0,0,0,0,0,46734,0,38.34,59.68,0.0,103978,161845,0,5370,271193
TX-27,house,TX,27,Tanya Lloyd,Michael Cloud,DEM,REP,REP,REP,-13.44,8.7,91.3,Likely R,-16.55,5.95,-13.44,-1.33,-2.71,1.2,-21.44,8.0,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,139788,1062241,0,11311,271133,0,0,0,128665,927985,0,97140,323624,0,0,209250,0,72,0,0,29277,0,0,43.28,56.72,0.0,98225,128714,0,0,226939
TX-28,house,TX,28,Henry Cuellar,Tano Tijerina,DEM,REP,DEM,DEM,17.06,95.7,4.3,Safe D,1.11,5.95,20.59,0.33,9.43,3.77,-10.45,27.51,False,False,GRN,0,,0.0,Marlón Durán,GRN,Green,5.25,0.0,,,0.0,confirmed,confirmed,43.81,35.25,2,8.94,0.19,2231952,1399881,0,1129604,768188,0,10387,50345,1150307,631693,0,44637,121323,0,676066,243000,0,314500,0,0,301000,0,0,55.46,39.29,0.0,77254,54738,0,7314,139306
TX-29,house,TX,29,Sylvia Garcia,Martha Fierro,DEM,REP,DEM,DEM,54.5,100.0,0.0,Safe D,38.94,5.95,54.5,0.0,7.38,2.23,30.84,23.66,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,987402,0,0,200973,0,0,522942,0,1158184,0,0,16198,0,0,650850,0,0,0,0,0,0,0,0,77.25,22.75,0.0,97202,28624,0,0,125826
TX-30,house,TX,30,Frederick Haynes III,Everett Jackson,DEM,REP,,DEM,63.47,100.0,0.0,Safe D,54.65,5.95,63.47,1.56,0.0,1.31,47.81,15.67,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,420153,17215,0,119776,1159,0,200000,0,300377,16056,0,43295,1956,0,47515,0,0,0,200,0,0,0,0,81.74,18.26,0.0,139607,31194,0,0,170801
TX-31,house,TX,31,Justin Early,John Carter,DEM,REP,REP,REP,-18.31,3.3,96.7,Safe R,-17.48,5.95,-17.73,-1.61,-4.82,0.23,-22.14,3.83,False,False,GRN,0,,0.0,Greg Stoker,GRN,Green,2.34,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,123522,1419042,78678,17400,170827,12398,0,55000,106122,1289654,66281,29233,2908,35154,7000,482311,0,42642,0,0,58737,0,0,39.89,57.77,0.0,98113,142106,0,5756,245974
TX-32,house,TX,32,Dan Barrios,Jace Yarbrough,DEM,REP,,DEM,-7.82,21.2,78.8,Likely R,-12.32,5.95,-7.82,-1.71,0.0,0.26,-18.11,10.3,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,96538,865911,0,6043,125412,0,2125,1542372,90495,740499,0,30105,64980,0,750,184000,0,0,207000,0,0,207000,0,46.09,53.91,0.0,104593,122328,0,0,226921
TX-33,house,TX,33,Colin Allred,Patrick Gillespie,DEM,REP,,DEM,46.59,100.0,0.0,Safe D,40.82,5.95,46.59,0.0,-1.97,1.8,33.34,13.25,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,7431941,0,0,159887,0,0,50000,0,7272054,0,0,1572614,0,0,62550,0,0,0,0,0,0,0,0,73.3,26.7,0.0,107336,39106,0,0,146441
TX-34,house,TX,34,Vicente Gonzalez,Eric Flores,DEM,REP,DEM,DEM,9.99,84.6,15.4,Likely D,-1.74,5.95,11.64,0.11,4.39,2.93,-10.22,20.21,False,False,GRN,0,,0.0,Chris Royal,LIB,Libertarian,2.8,0.0,,,0.0,confirmed,confirmed,44.72,42.09,3,2.83,0.208,3773915,2874990,0,2532412,686332,0,59357,1125677,1523563,2188633,0,179284,455607,0,1311850,317302,0,0,577245,0,425000,591622,0,52.61,43.06,1.53,88574,72488,2576,4714,168351
TX-35,house,TX,35,Johnny Garcia,Carlos De La Cruz,DEM,REP,,DEM,1.49,56.8,43.2,Toss-up,-4.24,5.95,3.56,-0.03,0.0,1.88,-10.56,12.05,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,45.0,1,-4.0,0.274,931699,1048751,0,323108,272389,0,3517469,3450251,608591,776362,0,282789,241683,0,214729,195000,0,0,53000,0,0,116500,0,50.74,49.26,0.0,107216,104070,0,0,211285
TX-36,house,TX,36,Rhonda Hart,Brian Babin,DEM,REP,REP,REP,-15.49,5.9,94.1,Likely R,-19.35,5.95,-15.49,0.0,-2.56,0.47,-25.28,9.79,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1006944,0,0,908646,0,0,0,0,744500,0,0,3949,0,0,432302,0,0,0,0,4797,0,0,42.25,57.75,0.0,92237,126052,0,0,218289
TX-37,house,TX,37,Greg Casar,Lauren Peña,DEM,REP,DEM,DEM,71.66,100.0,0.0,Safe D,63.44,5.95,71.66,1.49,-0.07,0.85,57.7,13.96,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1172881,117890,0,597005,770,0,0,0,946714,117120,0,266992,99745,0,251220,0,0,0,0,0,10000,0,0,85.83,14.17,0.0,197311,32576,0,0,229887
TX-38,house,TX,38,Melissa McDonough,Jon Bonck,DEM,REP,,REP,-13.57,8.4,91.6,Likely R,-16.79,5.95,-13.03,-2.01,-0.55,0.37,-21.3,7.72,False,False,GRN,0,,0.0,Alex McMenemy,GRN,Green,2.18,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,66929,1644127,9888,43939,89133,806,43939,662527,45689,1554994,9082,12712,25840,520,1500,173125,0,28042,351231,4107,113240,330000,0,42.27,55.55,0.0,104842,137771,0,5407,248020
UT-01,house,UT,01,Ben McAdams,Riley Owen,DEM,REP,,REP,37.64,100.0,0.0,Safe D,24.91,5.95,36.44,2.13,3.35,0.1,24.33,13.31,False,False,LIB,0,,0.0,Jesse West,LIB,Libertarian,6.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2262255,132533,0,299350,9568,0,2434219,0,1977908,122965,0,223153,3234,0,193291,4000,0,0,30000,0,0,0,0,64.69,29.31,0.0,148213,67151,0,13747,229110
UT-02,house,UT,02,Peter Crosby,Blake Moore,DEM,REP,REP,REP,-34.36,0.0,100.0,Safe R,-30.59,5.95,-35.46,-1.71,-8.71,-0.41,-29.9,-4.46,False,False,LIB,0,,0.0,Robert M. Moesinger,IND,Independent,6.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,60225,2536636,8806,23283,1886962,5402,520898,521354,31698,2183697,3404,22930,6329,0,0,1421500,0,175,0,306,0,0,0,28.55,58.45,7.0,73765,151008,18085,15502,258360
UT-03,house,UT,03,Kent Udell,Celeste Maloy,DEM,REP,REP,REP,-42.72,0.0,100.0,Safe R,-42.81,5.95,-43.62,-1.72,-4.59,-0.46,-42.42,-0.3,False,False,LIB,0,,0.0,Adonis Hooslyn,IND,Independent,6.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47533,1453861,663,13335,322379,-9641,300000,1328557,34198,1238503,16313,0,7393,175,131,672923,0,20,0,488,1534,0,0,25.2,62.79,6.01,68073,169620,16235,16208,270136
UT-04,house,UT,04,Jonny Larsen,Mike Kennedy,DEM,REP,REP,REP,-40.74,0.0,100.0,Safe R,-34.05,5.95,-41.84,-1.72,-11.49,-0.53,-33.43,-7.31,False,False,LIB,0,,0.0,Steven Burt,IND,Independent,6.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,53579,971392,34074,1129,391557,2075,0,0,52450,705038,31999,7510,3919,3511,450,494000,0,36155,0,5639,35222,225000,0,25.78,61.22,7.0,73168,173779,19869,17031,283848
VA-01,house,VA,01,Shannon Taylor,Rob Wittman,DEM,REP,REP,REP,-2.89,37.9,62.1,Lean R,-2.74,5.95,-3.21,-0.19,-5.6,-0.63,-5.0,2.12,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,41.97,45.92,2,-1.05,0.15,2140980,4053142,0,1004227,4292789,0,2948858,0,1136753,1136232,0,331552,54324,0,342015,1169350,0,0,0,0,0,0,0,48.56,51.44,0.0,165391,175225,0,0,340616
VA-02,house,VA,02,Elaine Luria,Jen Kiggans,DEM,REP,REP,REP,5.17,70.4,29.6,Lean D,3.01,5.95,6.75,-0.14,-1.67,-0.4,-0.27,5.44,False,False,IND,0,,0.0,"Geral D. ""Bishop"" Staten",IND,Independent,2.36,0.0,,,0.0,confirmed,confirmed,47.0,47.0,1,-3.0,0.15,4659795,5954338,0,3582723,3391740,0,1209625,541448,1077072,2608075,0,562196,784112,0,405663,1255601,0,8010,0,0,0,38101,0,51.35,46.29,0.0,148846,134202,0,6841,289890
VA-03,house,VA,03,Bobby Scott,Edwin Rivera,DEM,REP,DEM,DEM,51.65,100.0,0.0,Safe D,39.11,5.95,51.77,1.93,4.81,-0.03,35.17,16.47,False,False,IND,0,,0.0,Stephen C. Woll,IND,Independent,2.37,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,688200,6555,34330,191843,1762,14717,0,0,659220,4793,19613,26802,1305,530,305381,500,0,0,4100,20000,3191,0,20000,74.03,23.6,0.0,166331,53033,0,5325,224690
VA-04,house,VA,04,Jennifer McClellan,Robert Murray,DEM,REP,DEM,DEM,48.07,100.0,0.0,Safe D,36.99,5.95,48.18,0.0,5.25,-0.01,33.18,14.89,False,False,IND,0,,0.0,"Joan E. ""Andrews"" Bell",IND,Independent,2.17,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1135225,0,0,197426,0,0,0,0,991901,0,0,79210,0,0,607800,0,0,0,0,0,0,0,0,72.43,25.4,0.0,194554,68228,0,5829,268611
VA-05,house,VA,05,Tom Perriello,John McGuire,DEM,REP,REP,REP,-4.76,31.0,69.0,Lean R,-8.38,5.95,-4.39,0.27,-1.67,-0.56,-12.41,7.65,False,False,IND,0,,0.0,Cooke C. Harvey,IND,Independent,2.07,0.0,,,0.0,confirmed,confirmed,44.0,47.0,1,-6.0,0.168,2140402,1781840,0,1511291,524346,0,1309880,15000,629110,1291713,0,211452,449073,0,106850,415801,0,13111,0,0,0,41488,0,46.63,51.3,0.0,144966,159462,0,6435,310863
VA-06,house,VA,06,Beth Macy,Ben Cline,DEM,REP,REP,REP,-19.79,2.4,97.6,Safe R,-21.05,5.95,-19.79,0.11,-4.2,-0.61,-24.47,4.68,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1686322,1441436,0,847470,711442,0,0,6348,838852,1058317,0,445062,46824,0,39250,597760,0,0,0,0,0,0,0,40.1,59.9,0.0,115352,172282,0,0,287634
VA-07,house,VA,07,Eugene Vindman,Doug Ollivant,DEM,REP,DEM,DEM,19.75,97.6,2.4,Safe D,6.85,5.95,19.35,2.75,3.73,0.06,2.91,16.84,False,False,LIB,0,,0.0,Alaha Ahrar,IND,Independent,2.7,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12355664,251134,115,6573093,65801,115,180667,48024,5917504,185334,0,6484357,29179,115,821234,7250,0,716,0,0,0,0,0,56.64,37.96,2.7,160208,107361,7637,7637,282843
VA-08,house,VA,08,Don Beyer,Tony Sabio,DEM,REP,DEM,DEM,64.95,100.0,0.0,Safe D,55.58,5.95,64.43,2.56,0.24,0.1,50.9,14.05,False,False,LIB,0,,0.0,Tim S. Sharman,IND,Independent,3.51,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2125761,21917,25000,838934,17903,4438,0,0,1843890,4014,20562,100225,3439,0,573250,6000,0,0,3712,25000,0,0,25000,76.69,16.29,3.51,209469,44504,9588,9587,273148
VA-09,house,VA,09,Joy Powers,Morgan Griffith,DEM,REP,REP,REP,-39.03,0.0,100.0,Safe R,-40.71,5.95,-39.03,-1.97,-1.45,-0.85,-44.43,5.39,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,85335,1828839,0,13941,973867,0,0,0,71395,1318861,0,17512,18255,0,3,1224589,0,2587,0,0,0,0,0,30.48,69.52,0.0,87178,198805,0,0,285983
VA-10,house,VA,10,Suhas Subramanyam,Dave Beckwith,DEM,REP,DEM,DEM,21.29,98.3,1.7,Safe D,13.54,5.95,21.45,1.54,0.51,-0.09,8.58,12.71,False,False,IND,0,,0.0,Ahsen Mujeeb Malik,IND,Independent,3.36,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1170446,107334,0,582812,54260,0,0,0,678467,53073,0,86553,6365,0,320985,2000,0,2171,50000,0,0,50000,0,58.61,38.03,0.0,172519,111964,0,9891,294374
VA-11,house,VA,11,James Walkinshaw,Arthur Purves,DEM,REP,DEM,DEM,49.18,100.0,0.0,Safe D,39.82,5.95,50.13,2.95,1.67,-0.26,35.29,13.89,False,False,GRN,0,,0.0,Dianne L. Blais,GRN,Green,3.78,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2758961,10780,0,979176,200,0,1012792,2790,1779785,10580,0,392033,1272,0,932069,0,0,0,3982,0,0,3982,0,71.77,24.45,0.0,210759,71792,0,11100,293651
VT-01,house,VT,01,Rebecca Balint,Gerald Malloy,DEM,REP,DEM,DEM,35.9,100.0,0.0,Safe D,19.67,5.95,36.05,1.67,9.71,-0.95,32.77,3.13,False,False,IND,0,,0.0,Adam Ortiz,IND,Independent,1.66,0.0,,,0.0,confirmed,confirmed,60.96,25.34,2,35.62,0.166,956339,58280,0,626332,19707,0,0,0,475768,38573,0,206782,6258,0,280029,0,0,0,5055,0,0,16500,0,66.82,31.52,0.0,172794,81509,0,4293,258595
WA-01,house,WA,01,Suzan DelBene,Mary Silva,DEM,REP,DEM,DEM,38.92,100.0,0.0,Safe D,30.07,5.95,38.92,3.17,0.33,-0.6,29.71,9.21,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3550452,3186,0,1109685,820,0,113120,0,3504488,2622,0,776471,442,0,1479993,0,0,0,2244,0,495000,0,0,69.46,30.54,0.0,182045,80038,0,0,262083
WA-02,house,WA,02,Rick Larsen,Edwin H. Feller,DEM,REP,DEM,DEM,34.06,100.0,0.0,Safe D,24.1,5.95,34.06,0.0,4.54,-0.53,24.45,9.61,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2038786,0,0,652100,0,0,0,0,1634123,0,0,118658,0,0,1157275,0,0,0,0,0,0,0,0,67.03,32.97,0.0,199462,98120,0,0,297583
WA-03,house,WA,03,Marie Gluesenkamp Perez,John Braun,DEM,REP,DEM,DEM,8.01,79.4,20.6,Likely D,-3.74,5.95,10.13,0.77,7.75,-0.59,-3.4,11.41,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,41.67,42.92,2,-4.0,0.15,6292683,2214441,0,2064820,1267035,0,375932,196703,4254323,947406,0,278709,205710,0,864716,279845,0,0,11434,0,8500,600,0,54.0,46.0,0.0,160364,136579,0,0,296942
WA-04,house,WA,04,John Duresky,Amanda McKinney,DEM,REP,,REP,-15.39,6.0,94.0,Likely R,-20.54,5.95,-15.39,-1.52,0.0,0.72,-21.24,5.84,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,179020,981820,0,34309,215447,0,0,2125940,144711,766373,0,50216,192066,0,7000,110500,0,887,63792,0,600,0,0,42.3,57.7,0.0,92485,126141,0,0,218627
WA-05,house,WA,05,Carmela Conroy,Michael Baumgartner,DEM,REP,REP,REP,-23.95,0.9,99.1,Safe R,-11.1,5.95,-26.59,-0.75,-19.99,-0.7,-11.11,-12.84,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,47.0,53.0,1,-9.0,0.15,396217,1738226,0,74463,953784,0,686438,121058,334896,976007,0,88416,186660,0,13100,366950,0,9941,0,0,23421,0,0,38.03,61.97,0.0,108023,176053,0,0,284075
WA-06,house,WA,06,Emily Randall,Teresa Fox,DEM,REP,DEM,DEM,27.06,99.6,0.4,Safe D,19.18,5.95,27.06,2.08,0.51,-0.66,19.89,7.17,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1195247,27615,0,241631,2836,0,0,0,981488,24779,0,231651,8476,0,311706,1000,0,0,7535,0,0,12344,0,63.53,36.47,0.0,194039,111385,0,0,305424
WA-07,house,WA,07,Pramila Jayapal,Nirav Sheth,DEM,REP,DEM,DEM,82.91,100.0,0.0,Safe D,77.58,5.95,82.91,2.79,-2.85,-0.56,77.56,5.35,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2502816,11811,0,1766786,5044,0,0,0,2748755,10525,0,1008781,661,0,281113,0,0,0,5900,0,0,0,0,91.45,8.55,0.0,280157,26180,0,0,306337
WA-08,house,WA,08,Kim Schrier,Spencer Meline,DEM,REP,DEM,DEM,17.43,96.0,4.0,Safe D,6.12,5.95,17.43,2.15,3.8,-0.59,5.97,11.46,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3016894,126517,0,3508751,89862,0,105040,0,1329765,36655,0,197673,2560,0,900550,0,0,0,85000,0,0,85000,0,58.72,41.28,0.0,176157,123858,0,0,300016
